,Date,Close/Last,Volume,Open,High,Low
1087,2017-02-13,134.05,13511640,134.6975,134.6975,133.7
1088,2017-02-10,134.19,15050270,134.1,134.94,133.68
1089,2017-02-09,134.14,16454060,134.49,134.5,133.31
1090,2017-02-08,134.2,22370760,132.6,134.44,132.44
1091,2017-02-07,131.84,14585030,132.24,133.0,131.661
1092,2017-02-06,132.06,17015610,130.98,132.06,130.3
1093,2017-02-03,130.98,24776070,131.24,132.85,130.76
1094,2017-02-02,130.84,54281800,133.22,135.49,130.4
1095,2017-02-01,133.23,47329480,132.25,133.49,130.68
1096,2017-01-31,130.32,19642550,130.17,130.66,129.5157
1097,2017-01-30,130.98,18919750,131.58,131.58,129.6
1098,2017-01-27,132.18,19505970,132.68,132.95,131.08
1099,2017-01-26,132.78,19964800,131.63,133.14,131.4401
1100,2017-01-25,131.48,18745640,130.0,131.74,129.77
1101,2017-01-24,129.37,15140910,129.38,129.9,128.38
1102,2017-01-23,128.93,16566300,127.31,129.25,126.95
1103,2017-01-20,127.04,19068380,128.1,128.48,126.78
1104,2017-01-19,127.55,12171270,128.23,128.35,127.45
1105,2017-01-18,127.92,13107440,128.41,128.43,126.84
1106,2017-01-17,127.87,15279990,128.04,128.34,127.4
1107,2017-01-13,128.34,24857410,127.49,129.27,127.37
1108,2017-01-12,126.62,18596580,125.61,126.73,124.8
1109,2017-01-11,126.09,18334560,124.35,126.12,124.06
1110,2017-01-10,124.35,17299590,124.82,125.5,124.28
1111,2017-01-09,124.9,22874170,123.55,125.43,123.04
1112,2017-01-06,123.41,28525570,120.98,123.88,120.03
1113,2017-01-05,120.67,19459380,118.86,120.95,118.3209
1114,2017-01-04,118.69,19594560,117.55,119.66,117.29
1115,2017-01-03,116.86,20635600,116.03,117.84,115.51
1116,2016-12-30,115.05,18668290,116.595,116.83,114.7739
1117,2016-12-29,116.35,9925082,117.0,117.531,116.06
1118,2016-12-28,116.92,11985740,118.19,118.25,116.65
1119,2016-12-27,118.01,12034590,116.96,118.68,116.864
1120,2016-12-23,117.27,10885030,117.0,117.56,116.3
1121,2016-12-22,117.4,16226770,118.86,118.99,116.93
1122,2016-12-21,119.04,10747610,118.92,119.2,118.48
1123,2016-12-20,119.09,13673570,119.5,119.77,118.8
1124,2016-12-19,119.24,15871360,119.85,120.36,118.51
1125,2016-12-16,119.87,25316220,120.9,121.5,119.27
1126,2016-12-15,120.57,20113550,120.08,122.5,119.63
1127,2016-12-14,120.21,25890630,120.0,121.69,118.85
1128,2016-12-13,120.31,29568990,117.86,121.52,117.61
1129,2016-12-12,117.77,17782470,119.22,119.24,117.65
1130,2016-12-09,119.68,17452710,119.22,119.94,118.95
1131,2016-12-08,118.91,22427310,117.98,119.5,117.64
1132,2016-12-07,117.95,21891800,117.0,117.95,116.57
1133,2016-12-06,117.31,19089060,117.69,117.795,116.33
1134,2016-12-05,117.43,20123920,115.95,117.57,115.07
1135,2016-12-02,115.4,25050450,115.11,116.48,114.3
1136,2016-12-01,115.1,43231480,118.38,118.45,114.0
1137,2016-11-30,118.42,30135230,120.32,121.79,117.95
1138,2016-11-29,120.87,18871130,120.57,122.1,120.4
1139,2016-11-28,120.41,18081770,120.12,121.69,119.82
1140,2016-11-25,120.38,8658605,121.01,121.14,120.07
1141,2016-11-23,120.84,15646580,121.23,121.31,119.94
1142,2016-11-22,121.47,26006340,122.4,122.98,120.9
1143,2016-11-21,121.77,35359460,118.2,121.95,117.8
1144,2016-11-18,117.02,22768330,118.39,119.13,116.84
1145,2016-11-17,117.79,18570820,116.81,117.79,116.01
1146,2016-11-16,116.34,32358800,114.48,117.88,114.21
1147,2016-11-15,117.2,34629110,116.73,118.49,115.83
1148,2016-11-14,115.08,51315610,119.1256,119.1256,113.5535
